, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.01,0.0,0.0,0.0,0.09,0.11,0.0,0.22,0.21,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
12,0.09,0.0,0.0,0.0,0.18,0.29,0.0,0.5,0.42,0.0,0.03,0.0,0.0,0.21,0.0,0.0,0.0
13,0.15,0.0,0.0,0.0,0.26,0.3,0.0,0.61,0.52,0.0,0.03,0.0,0.0,0.21,0.0,0.0,0.38
14,0.3,0.0,0.0,0.0,0.27,0.28,0.0,0.39,0.42,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.76
15,0.45,0.0,0.0,0.0,0.3,0.58,0.0,0.11,0.44,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.06
16,0.68,0.4,0.0,0.0,0.46,1.0,0.0,0.0,0.62,0.02,0.03,0.13,0.0,0.0,0.0,0.16,0.83
17,0.76,0.88,0.0,0.0,0.45,1.26,0.0,0.0,0.79,0.22,0.13,0.41,0.0,0.02,0.0,0.32,0.45
18,0.7,1.19,0.0,0.0,0.41,1.43,0.0,0.0,0.73,0.36,0.48,0.65,0.0,0.05,0.04,0.58,0.15
19,0.62,1.15,0.0,0.0,0.25,1.53,0.0,0.0,0.6,0.41,0.73,0.74,0.0,0.22,0.14,0.66,0.0
20,0.59,1.13,0.0,0.0,0.2,1.5,0.0,0.0,0.51,0.21,0.7,0.63,0.0,0.52,0.23,0.83,0.0
21,0.53,1.14,0.0,0.05,0.17,1.29,0.0,0.0,0.52,0.07,0.53,0.58,0.0,0.89,0.24,0.87,0.0
22,0.41,1.08,0.0,0.05,0.18,1.23,0.0,0.0,0.51,0.0,0.48,0.53,0.0,1.12,0.17,0.92,0.0
23,0.3,0.92,0.0,0.05,0.2,1.42,0.0,0.0,0.45,0.0,0.58,0.5,0.0,1.23,0.14,0.86,0.0
24,0.33,0.93,0.0,0.0,0.21,1.41,0.0,0.0,0.41,0.0,0.66,0.46,0.0,1.23,0.16,0.82,0.0
25,0.31,0.85,0.0,0.0,0.22,1.38,0.0,0.0,0.42,0.0,0.67,0.55,0.0,1.24,0.21,0.83,0.0
26,0.26,0.85,0.0,0.0,0.27,1.26,0.0,0.0,0.41,0.0,0.62,0.59,0.0,1.16,0.24,0.89,0.0
27,0.15,0.84,0.0,0.0,0.3,1.26,0.0,0.0,0.42,0.0,0.79,0.64,0.0,1.07,0.23,0.92,0.0
