, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.08,0.0,0.12,0.09,0.0,0.29,0.13,0.3,0.22,0.63,0.13,0.0,0.0,0.11,0.0
12,0.0,0.0,0.18,0.0,0.27,0.25,0.0,0.6,0.35,0.69,0.45,1.38,0.31,0.0,0.0,0.21,0.0
13,0.0,0.0,0.28,0.0,0.41,0.44,0.0,0.88,0.56,1.07,0.68,2.05,0.5,0.0,0.0,0.26,0.0
14,0.0,0.0,0.31,0.0,0.42,0.51,0.0,0.9,0.68,1.21,0.65,2.19,0.51,0.0,0.0,0.17,0.0
15,0.0,0.0,0.27,0.0,0.4,0.35,0.0,0.85,0.69,1.26,0.67,2.19,0.48,0.0,0.0,0.07,0.0
16,0.0,0.0,0.3,0.0,0.43,0.3,0.0,0.9,0.74,1.32,0.61,2.28,0.55,0.0,0.0,0.02,0.0
17,0.0,0.0,0.28,0.0,0.42,0.36,0.0,0.96,0.75,1.41,0.54,2.22,0.53,0.0,0.0,0.0,0.0
18,0.0,0.0,0.34,0.0,0.45,0.59,0.0,1.05,0.78,1.47,0.44,2.18,0.52,0.0,0.0,0.0,0.0
19,0.0,0.0,0.36,0.0,0.44,0.65,0.0,1.01,0.74,1.47,0.45,2.15,0.36,0.0,0.0,0.0,0.0
20,0.0,0.0,0.4,0.0,0.51,0.8,0.0,0.87,0.75,1.4,0.51,2.2,0.38,0.0,0.0,0.0,0.0
21,0.0,0.0,0.42,0.0,0.56,0.96,0.0,0.82,0.77,1.32,0.53,2.31,0.25,0.0,0.0,0.0,0.0
22,0.0,0.0,0.42,0.0,0.55,1.04,0.0,0.85,0.86,1.23,0.51,2.25,0.15,0.0,0.0,0.0,0.0
23,0.0,0.0,0.41,0.0,0.49,0.98,0.0,0.94,0.9,1.1,0.41,2.19,0.04,0.0,0.0,0.0,0.0
24,0.0,0.0,0.42,0.0,0.5,0.88,0.0,0.97,0.96,0.87,0.34,2.04,0.18,0.0,0.0,0.0,0.0
25,0.0,0.0,0.36,0.0,0.54,0.86,0.0,1.03,1.01,0.87,0.36,1.97,0.2,0.0,0.0,0.0,0.0
26,0.0,0.0,0.31,0.0,0.57,0.83,0.0,1.05,1.03,0.89,0.35,1.97,0.25,0.0,0.0,0.0,0.0
27,0.0,0.0,0.18,0.0,0.59,0.74,0.0,1.14,1.09,1.14,0.31,2.03,0.21,0.0,0.0,0.0,0.0
