, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.73,0.46,0.0,0.2,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0
12,0.0,0.0,1.53,0.97,0.0,0.54,0.58,0.0,0.0,0.02,0.0,0.04,0.0,0.0,1.0,0.0,0.0
13,0.0,0.0,2.32,1.43,0.0,0.95,0.97,0.0,0.0,0.08,0.0,0.1,0.0,0.0,1.33,0.0,0.0
14,0.0,0.0,2.42,1.45,0.0,1.17,1.16,0.0,0.0,0.13,0.0,0.18,0.0,0.0,1.15,0.0,0.0
15,0.0,0.0,2.47,1.33,0.0,1.38,1.21,0.0,0.0,0.15,0.0,0.19,0.0,0.0,0.94,0.0,0.0
16,0.0,0.0,2.59,1.26,0.0,1.58,1.16,0.0,0.0,0.14,0.0,0.19,0.0,0.0,0.91,0.0,0.0
17,0.0,0.0,2.62,1.2,0.01,1.7,1.14,0.0,0.0,0.12,0.0,0.14,0.0,0.03,0.93,0.0,0.0
18,0.0,0.0,2.63,1.17,0.01,1.76,1.14,0.0,0.0,0.11,0.0,0.13,0.0,0.03,1.0,0.0,0.0
19,0.0,0.0,2.67,1.05,0.01,1.68,1.21,0.0,0.0,0.07,0.0,0.15,0.06,0.03,1.03,0.0,0.0
20,0.0,0.0,2.76,0.95,0.0,1.71,1.2,0.0,0.0,0.05,0.0,0.18,0.12,0.0,0.99,0.0,0.0
21,0.0,0.0,2.58,0.79,0.0,1.69,1.29,0.0,0.0,0.1,0.0,0.26,0.12,0.0,0.82,0.0,0.0
22,0.0,0.0,2.45,0.77,0.0,1.73,1.35,0.0,0.0,0.17,0.0,0.31,0.09,0.0,0.82,0.0,0.0
23,0.0,0.0,2.34,0.69,0.0,1.66,1.4,0.0,0.0,0.16,0.0,0.34,0.03,0.0,0.87,0.0,0.0
24,0.0,0.0,2.46,0.58,0.02,1.47,1.42,0.0,0.0,0.08,0.0,0.34,0.04,0.0,1.09,0.0,0.0
25,0.0,0.0,2.49,0.43,0.05,1.26,1.47,0.0,0.0,0.03,0.0,0.35,0.0,0.0,1.18,0.0,0.0
26,0.0,0.0,2.45,0.37,0.06,1.09,1.5,0.03,0.0,0.03,0.0,0.32,0.0,0.0,1.22,0.0,0.0
27,0.0,0.0,2.34,0.32,0.08,0.94,1.49,0.03,0.0,0.22,0.0,0.25,0.0,0.0,1.27,0.0,0.0
