, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.17,0.0,0.73,0.0,0.0,0.82,0.0,0.24,0.13,0.0,0.0,0.49,0.29,0.0,0.43,0.58,0.0
12,0.34,0.0,1.43,0.0,0.0,1.72,0.0,0.46,0.24,0.0,0.0,1.01,0.62,0.0,0.83,1.23,0.0
13,0.44,0.0,2.11,0.0,0.0,2.58,0.0,0.71,0.34,0.0,0.0,1.56,0.92,0.01,1.12,1.93,0.0
14,0.35,0.0,2.02,0.0,0.0,2.55,0.0,0.73,0.3,0.0,0.0,1.67,0.87,0.01,0.92,2.12,0.0
15,0.26,0.0,1.99,0.0,0.0,2.49,0.0,0.78,0.3,0.0,0.0,1.79,0.75,0.04,0.73,2.19,0.0
16,0.2,0.0,1.98,0.0,0.0,2.43,0.0,0.76,0.29,0.0,0.0,1.89,0.71,0.06,0.67,2.21,0.0
17,0.17,0.0,1.99,0.0,0.0,2.6,0.0,0.73,0.29,0.0,0.0,1.9,0.76,0.08,0.7,2.15,0.0
18,0.11,0.0,1.98,0.0,0.0,2.71,0.0,0.69,0.28,0.0,0.0,1.87,0.93,0.07,0.81,2.05,0.0
19,0.09,0.0,2.01,0.0,0.0,2.82,0.0,0.76,0.3,0.0,0.0,1.83,1.03,0.07,0.82,1.99,0.0
20,0.1,0.0,2.08,0.0,0.0,2.79,0.0,0.77,0.28,0.0,0.0,1.84,1.14,0.07,0.81,1.92,0.0
21,0.2,0.0,2.1,0.0,0.0,2.76,0.0,0.8,0.29,0.0,0.0,1.83,1.03,0.07,0.75,1.93,0.0
22,0.3,0.0,2.1,0.0,0.0,2.73,0.0,0.79,0.29,0.0,0.0,1.83,0.93,0.07,0.74,1.88,0.0
23,0.34,0.0,2.1,0.0,0.0,2.64,0.0,0.83,0.3,0.0,0.0,1.8,0.92,0.11,0.79,1.9,0.0
24,0.31,0.0,2.14,0.0,0.0,2.5,0.0,0.81,0.29,0.02,0.0,1.8,1.05,0.13,0.83,1.89,0.0
25,0.31,0.0,2.18,0.0,0.0,2.43,0.0,0.78,0.27,0.04,0.0,1.79,1.22,0.15,0.88,1.9,0.0
26,0.31,0.0,2.16,0.0,0.0,2.43,0.0,0.73,0.26,0.08,0.0,1.77,1.24,0.12,0.85,1.9,0.0
27,0.34,0.0,2.15,0.0,0.0,2.47,0.0,0.71,0.23,0.11,0.0,1.71,1.18,0.07,0.83,1.94,0.0
