, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.73,0.34,0.78,0.01,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.25,0.0
12,1.4,0.73,1.64,0.08,0.0,0.58,0.0,0.01,0.0,0.0,0.0,0.04,0.56,0.0,0.0,0.53,0.0
13,2.01,1.14,2.58,0.08,0.0,0.9,0.0,0.04,0.0,0.0,0.0,0.14,0.88,0.0,0.0,0.84,0.0
14,1.84,1.14,2.72,0.07,0.0,1.0,0.0,0.11,0.0,0.0,0.0,0.21,0.86,0.0,0.0,0.92,0.0
15,1.75,1.21,2.77,0.02,0.01,1.12,0.0,0.16,0.0,0.0,0.0,0.31,0.88,0.0,0.0,1.0,0.0
16,1.7,1.23,2.74,0.03,0.01,1.19,0.0,0.21,0.0,0.0,0.0,0.31,0.81,0.0,0.0,1.06,0.0
17,1.73,1.28,2.73,0.03,0.01,1.25,0.0,0.2,0.0,0.0,0.0,0.31,0.78,0.0,0.0,1.07,0.0
18,1.94,1.39,2.69,0.09,0.0,1.25,0.0,0.16,0.0,0.0,0.0,0.24,0.78,0.0,0.0,1.05,0.03
19,2.2,1.53,2.64,0.08,0.0,1.35,0.0,0.12,0.0,0.0,0.0,0.24,0.82,0.0,0.0,0.99,0.14
20,2.53,1.7,2.6,0.08,0.0,1.36,0.0,0.08,0.0,0.0,0.0,0.2,0.88,0.0,0.0,0.87,0.14
21,2.65,1.63,2.59,0.0,0.0,1.46,0.0,0.07,0.0,0.0,0.0,0.16,0.98,0.0,0.0,0.75,0.21
22,2.66,1.6,2.54,0.0,0.01,1.52,0.0,0.05,0.0,0.0,0.0,0.15,1.07,0.0,0.0,0.68,0.25
23,2.57,1.56,2.44,0.0,0.01,1.63,0.0,0.06,0.0,0.0,0.0,0.18,1.17,0.05,0.0,0.65,0.3
24,2.51,1.6,2.41,0.04,0.01,1.48,0.0,0.15,0.0,0.0,0.0,0.19,1.19,0.11,0.0,0.57,0.19
25,2.72,1.82,2.43,0.04,0.0,1.36,0.0,0.26,0.0,0.0,0.0,0.1,1.16,0.12,0.0,0.44,0.09
26,2.71,1.91,2.52,0.1,0.0,1.3,0.0,0.25,0.0,0.0,0.0,0.1,1.12,0.16,0.0,0.41,0.04
27,2.67,1.98,2.51,0.06,0.01,1.36,0.0,0.23,0.0,0.0,0.0,0.07,1.16,0.14,0.0,0.41,0.06
