, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.21,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.22,0.0,0.37,0.0,0.0,0.21,0.39,0.0
12,0.39,0.01,0.17,0.02,0.0,0.0,0.0,0.0,0.28,0.49,0.0,0.73,0.0,0.0,0.37,0.8,0.0
13,0.63,0.01,0.27,0.07,0.0,0.0,0.0,0.0,0.43,0.76,0.0,1.09,0.0,0.0,0.52,1.2,0.0
14,0.68,0.01,0.25,0.1,0.0,0.0,0.0,0.0,0.44,0.81,0.0,1.18,0.0,0.0,0.45,1.21,0.0
15,0.75,0.0,0.27,0.09,0.0,0.14,0.0,0.0,0.46,0.82,0.0,1.17,0.0,0.0,0.44,1.19,0.0
16,0.78,0.02,0.25,0.04,0.0,0.17,0.0,0.0,0.46,0.87,0.0,1.19,0.0,0.0,0.44,1.2,0.0
17,0.8,0.04,0.31,0.0,0.0,0.21,0.0,0.0,0.48,0.88,0.0,1.17,0.0,0.0,0.4,1.16,0.0
18,0.8,0.04,0.35,0.0,0.0,0.24,0.0,0.0,0.49,0.84,0.0,1.15,0.0,0.0,0.43,1.11,0.0
19,0.76,0.09,0.45,0.0,0.0,0.32,0.0,0.0,0.47,0.79,0.0,1.08,0.0,0.0,0.43,1.01,0.0
20,0.73,0.11,0.47,0.0,0.0,0.42,0.0,0.0,0.46,0.8,0.0,0.94,0.0,0.0,0.45,0.93,0.0
21,0.72,0.12,0.47,0.0,0.0,0.4,0.0,0.0,0.45,0.87,0.0,0.91,0.0,0.0,0.44,0.91,0.0
22,0.71,0.09,0.45,0.0,0.0,0.37,0.0,0.0,0.47,0.89,0.0,0.9,0.0,0.0,0.42,0.87,0.0
23,0.68,0.09,0.4,0.0,0.0,0.23,0.0,0.0,0.44,0.86,0.0,0.92,0.0,0.0,0.46,0.94,0.0
24,0.66,0.1,0.4,0.0,0.0,0.12,0.0,0.0,0.44,0.89,0.0,0.92,0.0,0.0,0.44,0.94,0.0
25,0.62,0.08,0.39,0.0,0.0,0.06,0.0,0.0,0.43,0.91,0.0,0.92,0.0,0.0,0.43,0.95,0.0
26,0.59,0.04,0.41,0.0,0.0,0.12,0.0,0.0,0.45,0.96,0.0,0.9,0.02,0.0,0.39,0.94,0.0
27,0.62,0.06,0.41,0.0,0.0,0.09,0.0,0.0,0.44,0.94,0.0,0.9,0.05,0.0,0.38,0.96,0.0
