, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.02,0.09,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
12,0.11,0.31,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
13,0.25,0.49,0.0,0.03,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.61
14,0.34,0.57,0.0,0.03,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.07,0.0,0.0,1.07
15,0.35,0.48,0.0,0.03,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.06,0.0,0.0,1.24
16,0.29,0.47,0.04,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.1,0.0,0.0,0.7
17,0.31,0.64,0.07,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.14,0.0,0.0,0.28
18,0.35,0.8,0.07,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.11,0.0,0.0,0.13
19,0.46,0.94,0.04,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.05,0.0,0.0,0.1
20,0.54,0.88,0.04,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.08
21,0.52,0.81,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.06
22,0.42,0.71,0.08,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.05
23,0.34,0.73,0.1,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.1,0.0,0.0,0.07
24,0.33,0.7,0.12,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.01,0.07,0.0,0.06,0.0,0.0,0.18
25,0.35,0.73,0.17,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.04,0.07,0.0,0.03,0.0,0.0,0.26
26,0.32,0.73,0.16,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.37
27,0.29,0.79,0.13,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.43
