, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.18,0.22,0.16,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.02,0.14,0.0,0.0,0.0
12,0.39,0.47,0.33,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.06,0.21,0.0,0.0,0.0
13,0.64,0.7,0.55,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.1,0.29,0.0,0.0,0.0
14,0.67,0.71,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.12,0.24,0.0,0.0,0.0
15,0.62,0.62,0.72,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.1,0.25,0.0,0.0,0.0
16,0.49,0.58,0.78,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.16,0.28,0.0,0.0,0.0
17,0.4,0.58,0.79,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.23,0.31,0.0,0.0,0.0
18,0.43,0.65,0.83,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.29,0.35,0.0,0.0,0.0
19,0.54,0.72,0.88,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26,0.36,0.0,0.0,0.0
20,0.66,0.73,0.92,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.22,0.38,0.0,0.0,0.0
21,0.69,0.75,0.89,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.22,0.38,0.0,0.0,0.0
22,0.67,0.73,0.87,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.27,0.39,0.0,0.0,0.0
23,0.65,0.72,0.85,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.29,0.39,0.0,0.0,0.0
24,0.61,0.66,0.87,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.33,0.39,0.0,0.0,0.0
25,0.6,0.57,0.88,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32,0.38,0.0,0.0,0.0
26,0.57,0.48,0.82,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.28,0.4,0.0,0.0,0.0
27,0.55,0.5,0.79,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.19,0.41,0.0,0.0,0.0
