, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.06,0.0,0.09,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.34,0.17,0.07,0.0,0.0,0.0
12,0.17,0.0,0.2,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.71,0.3,0.11,0.0,0.0,0.0
13,0.29,0.0,0.27,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.03,0.44,0.14,0.0,0.0,0.0
14,0.37,0.0,0.26,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,1.02,0.39,0.1,0.0,0.0,0.0
15,0.35,0.0,0.22,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,1.02,0.33,0.09,0.0,0.0,0.0
16,0.33,0.0,0.23,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,1.09,0.26,0.11,0.0,0.0,0.0
17,0.24,0.0,0.24,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,1.11,0.23,0.13,0.0,0.0,0.0
18,0.2,0.0,0.2,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,1.21,0.22,0.11,0.0,0.0,0.0
19,0.13,0.0,0.13,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,1.29,0.19,0.08,0.0,0.0,0.0
20,0.17,0.0,0.08,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,1.36,0.1,0.04,0.0,0.0,0.0
21,0.21,0.0,0.1,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,1.33,0.04,0.03,0.0,0.0,0.0
22,0.27,0.0,0.16,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.04,0.0,0.0,0.0
23,0.27,0.0,0.21,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.06,0.0,0.0,0.0
24,0.26,0.0,0.25,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.04,0.0,0.0,0.0
25,0.27,0.0,0.28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.03,0.0,0.0,0.0
26,0.24,0.0,0.19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.05,0.0,0.0,0.0
27,0.22,0.0,0.12,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.07,0.0,0.0,0.0
