, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.73,0.2,0.36,0.0,0.28,0.11,0.02,0.0
12,0.32,0.42,0.0,0.0,0.0,0.0,0.0,0.74,0.26,1.54,0.55,0.77,0.0,0.51,0.16,0.03,0.0
13,0.54,0.72,0.0,0.0,0.0,0.0,0.0,1.1,0.39,2.38,0.86,1.17,0.0,0.72,0.23,0.05,0.0
14,0.59,0.72,0.06,0.0,0.0,0.0,0.0,1.22,0.37,2.48,0.99,1.22,0.02,0.59,0.15,0.02,0.0
15,0.53,0.67,0.17,0.0,0.0,0.0,0.0,1.24,0.4,2.46,0.94,1.24,0.05,0.52,0.13,0.02,0.0
16,0.38,0.45,0.21,0.0,0.0,0.0,0.0,1.19,0.42,2.42,0.94,1.28,0.05,0.4,0.06,0.0,0.0
17,0.28,0.36,0.2,0.0,0.0,0.0,0.0,1.06,0.39,2.46,0.88,1.25,0.1,0.3,0.06,0.0,0.0
18,0.23,0.25,0.09,0.0,0.0,0.0,0.0,0.95,0.34,2.43,0.83,1.21,0.08,0.26,0.03,0.0,0.0
19,0.24,0.17,0.05,0.0,0.0,0.09,0.0,1.02,0.27,2.23,0.83,1.16,0.08,0.24,0.07,0.03,0.0
20,0.28,0.11,0.0,0.0,0.0,0.22,0.02,0.95,0.23,2.0,0.86,1.13,0.01,0.26,0.08,0.06,0.0
21,0.28,0.07,0.0,0.0,0.0,0.32,0.02,0.99,0.21,1.9,0.88,1.01,0.0,0.18,0.2,0.06,0.0
22,0.28,0.09,0.0,0.0,0.0,0.34,0.02,0.94,0.26,1.86,0.91,0.96,0.0,0.1,0.37,0.11,0.0
23,0.18,0.09,0.01,0.0,0.0,0.32,0.0,0.99,0.29,1.7,0.99,0.91,0.0,0.03,0.36,0.13,0.0
24,0.13,0.02,0.1,0.0,0.0,0.37,0.03,0.91,0.32,1.58,1.08,0.95,0.0,0.0,0.35,0.22,0.0
25,0.04,0.0,0.17,0.0,0.0,0.3,0.04,0.89,0.29,1.4,0.97,0.92,0.0,0.0,0.21,0.2,0.0
26,0.07,0.0,0.21,0.0,0.01,0.28,0.1,0.82,0.24,1.22,0.86,0.8,0.0,0.0,0.41,0.21,0.0
27,0.06,0.0,0.17,0.0,0.03,0.25,0.11,0.85,0.21,0.97,0.79,0.7,0.0,0.0,0.55,0.25,0.0
