, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.26,0.0,0.28,0.51,0.0,0.24,0.44,0.21,0.21,0.41,0.0,0.29,0.0,0.0,0.0
12,0.02,0.07,0.52,0.0,0.57,0.97,0.0,0.5,0.88,0.5,0.42,0.82,0.0,0.52,0.0,0.0,0.0
13,0.03,0.18,0.81,0.0,0.88,1.46,0.0,0.74,1.32,0.76,0.63,1.21,0.0,0.74,0.0,0.0,0.0
14,0.07,0.34,0.78,0.0,0.88,1.34,0.0,0.76,1.32,0.81,0.61,1.19,0.0,0.69,0.0,0.0,0.0
15,0.09,0.43,0.76,0.0,0.87,1.24,0.0,0.74,1.31,0.78,0.58,1.2,0.0,0.71,0.0,0.0,0.0
16,0.15,0.32,0.72,0.0,0.83,1.12,0.0,0.75,1.32,0.75,0.54,1.2,0.0,0.73,0.0,0.0,0.0
17,0.2,0.21,0.76,0.0,0.81,1.11,0.0,0.71,1.31,0.75,0.5,1.23,0.0,0.74,0.0,0.0,0.0
18,0.16,0.05,0.76,0.0,0.74,1.11,0.0,0.59,1.32,0.88,0.54,1.24,0.0,0.76,0.0,0.0,0.0
19,0.09,0.05,0.76,0.0,0.7,1.11,0.0,0.54,1.32,1.01,0.64,1.23,0.0,0.75,0.0,0.0,0.0
20,0.06,0.0,0.77,0.0,0.71,1.1,0.0,0.55,1.37,1.1,0.74,1.19,0.0,0.74,0.0,0.0,0.0
21,0.06,0.0,0.78,0.0,0.77,1.12,0.0,0.61,1.37,1.07,0.78,1.17,0.0,0.72,0.0,0.0,0.0
22,0.06,0.0,0.81,0.0,0.81,1.17,0.0,0.62,1.37,1.12,0.83,1.19,0.0,0.79,0.0,0.0,0.0
23,0.02,0.0,0.77,0.0,0.8,1.25,0.0,0.61,1.37,1.23,0.87,1.15,0.02,0.85,0.0,0.0,0.0
24,0.02,0.0,0.81,0.0,0.84,1.27,0.0,0.73,1.43,1.25,0.92,1.02,0.02,0.92,0.0,0.0,0.01
25,0.02,0.0,0.76,0.0,0.86,1.2,0.0,0.67,1.48,1.32,0.83,0.98,0.04,1.0,0.0,0.0,0.01
26,0.01,0.0,0.8,0.0,0.95,1.14,0.0,0.64,1.55,1.33,0.62,0.97,0.04,1.08,0.0,0.0,0.01
27,0.01,0.0,0.69,0.0,0.91,1.1,0.0,0.49,1.6,1.39,0.48,1.0,0.04,1.13,0.0,0.0,0.08
