, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.16,0.05,0.04,0.0,0.04,0.34
12,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.26,0.19,0.04,0.0,0.04,1.01
13,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.44,0.3,0.09,0.0,0.11,1.52
14,0.0,0.0,0.02,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.45,0.38,0.08,0.0,0.07,1.43
15,0.0,0.0,0.03,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.47,0.33,0.12,0.0,0.17,0.76
16,0.0,0.0,0.12,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.4,0.35,0.14,0.0,0.18,0.25
17,0.0,0.0,0.1,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.43,0.32,0.22,0.0,0.26,0.0
18,0.0,0.0,0.09,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.49,0.27,0.3,0.0,0.23,0.0
19,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.59,0.25,0.37,0.0,0.19,0.0
20,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.01,0.52,0.25,0.41,0.0,0.13,0.0
21,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.01,0.5,0.37,0.47,0.0,0.14,0.0
22,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.02,0.46,0.37,0.51,0.0,0.19,0.0
23,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.01,0.48,0.3,0.5,0.0,0.29,0.0
24,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.01,0.52,0.2,0.51,0.0,0.4,0.0
25,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.51,0.12,0.49,0.0,0.46,0.0
26,0.06,0.0,0.0,0.03,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.51,0.14,0.47,0.0,0.42,0.0
27,0.09,0.0,0.01,0.03,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.45,0.16,0.44,0.0,0.33,0.0
