, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.55,0.0,0.27,1.13,0.0,0.0,0.0,0.0,0.04,0.2,0.14,0.0,0.38,0.0,0.0
12,0.0,0.0,1.09,0.0,0.49,2.21,0.0,0.0,0.0,0.0,0.06,0.45,0.24,0.0,0.72,0.04,0.0
13,0.0,0.0,1.55,0.0,0.66,3.13,0.03,0.0,0.0,0.0,0.1,0.69,0.39,0.0,1.06,0.15,0.07
14,0.0,0.0,1.44,0.0,0.59,2.9,0.03,0.0,0.0,0.0,0.07,0.7,0.38,0.0,1.01,0.3,0.09
15,0.0,0.0,1.41,0.0,0.6,2.66,0.03,0.0,0.0,0.0,0.05,0.63,0.3,0.0,1.01,0.35,0.11
16,0.0,0.0,1.46,0.0,0.66,2.58,0.0,0.0,0.0,0.0,0.01,0.59,0.18,0.0,1.04,0.31,0.07
17,0.0,0.0,1.51,0.0,0.69,2.55,0.0,0.0,0.0,0.0,0.01,0.59,0.12,0.0,1.09,0.27,0.09
18,0.0,0.0,1.45,0.0,0.69,2.43,0.0,0.0,0.0,0.0,0.01,0.6,0.09,0.0,1.11,0.27,0.1
19,0.0,0.0,1.41,0.0,0.69,2.35,0.02,0.0,0.0,0.0,0.01,0.5,0.26,0.0,1.11,0.35,0.06
20,0.0,0.0,1.38,0.0,0.7,2.33,0.02,0.0,0.0,0.0,0.02,0.46,0.3,0.0,1.12,0.38,0.03
21,0.0,0.02,1.42,0.0,0.72,2.44,0.02,0.0,0.0,0.0,0.06,0.42,0.41,0.0,1.18,0.45,0.0
22,0.0,0.03,1.37,0.0,0.74,2.46,0.0,0.0,0.0,0.0,0.09,0.49,0.41,0.0,1.15,0.47,0.05
23,0.0,0.03,1.34,0.0,0.75,2.34,0.0,0.0,0.0,0.0,0.09,0.48,0.52,0.0,1.13,0.46,0.12
24,0.0,0.02,1.3,0.0,0.72,2.37,0.0,0.0,0.0,0.0,0.07,0.48,0.68,0.0,1.11,0.46,0.21
25,0.0,0.0,1.3,0.0,0.69,2.51,0.0,0.0,0.0,0.0,0.07,0.48,0.75,0.0,1.15,0.45,0.23
26,0.0,0.0,1.33,0.0,0.67,2.57,0.0,0.0,0.0,0.0,0.04,0.43,0.83,0.0,1.14,0.49,0.28
27,0.0,0.0,1.16,0.0,0.67,2.56,0.0,0.0,0.0,0.0,0.07,0.49,0.83,0.0,1.18,0.55,0.27
