, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.28,0.0,0.27,0.06,0.11,0.37,0.0,0.0,0.06,0.01,0.0,0.3,0.0,0.01,0.0,0.0,0.0
12,0.56,0.0,0.5,0.06,0.21,0.64,0.0,0.0,0.13,0.02,0.0,0.55,0.0,0.02,0.0,0.0,0.0
13,0.84,0.0,0.73,0.06,0.3,0.91,0.0,0.0,0.21,0.04,0.0,0.86,0.0,0.03,0.0,0.0,0.0
14,0.86,0.0,0.7,0.05,0.29,0.84,0.0,0.0,0.22,0.05,0.0,0.89,0.0,0.02,0.0,0.0,0.0
15,0.78,0.0,0.71,0.09,0.33,0.81,0.0,0.0,0.23,0.1,0.0,0.87,0.0,0.04,0.0,0.0,0.0
16,0.72,0.0,0.71,0.13,0.31,0.8,0.0,0.0,0.22,0.13,0.0,0.81,0.0,0.05,0.0,0.0,0.0
17,0.65,0.0,0.72,0.1,0.3,0.78,0.0,0.0,0.22,0.2,0.0,0.73,0.0,0.06,0.0,0.0,0.0
18,0.7,0.01,0.74,0.14,0.26,0.81,0.0,0.0,0.23,0.24,0.0,0.76,0.0,0.07,0.0,0.0,0.0
19,0.72,0.01,0.71,0.21,0.33,0.86,0.0,0.0,0.27,0.25,0.0,0.83,0.0,0.06,0.0,0.0,0.0
20,0.74,0.01,0.63,0.22,0.39,0.86,0.0,0.0,0.32,0.23,0.0,0.93,0.0,0.07,0.0,0.0,0.0
21,0.76,0.04,0.58,0.26,0.45,0.93,0.0,0.0,0.34,0.19,0.0,0.96,0.0,0.07,0.0,0.0,0.0
22,0.8,0.05,0.59,0.22,0.44,0.93,0.0,0.0,0.34,0.18,0.0,0.94,0.0,0.08,0.0,0.0,0.0
23,0.8,0.05,0.52,0.18,0.41,0.86,0.0,0.0,0.32,0.14,0.0,0.91,0.0,0.1,0.0,0.0,0.0
24,0.76,0.02,0.4,0.07,0.39,0.77,0.0,0.0,0.31,0.11,0.0,0.94,0.0,0.16,0.0,0.0,0.0
25,0.69,0.02,0.29,0.0,0.37,0.54,0.0,0.0,0.29,0.05,0.0,0.96,0.0,0.22,0.0,0.0,0.0
26,0.68,0.01,0.29,0.22,0.41,0.54,0.0,0.0,0.27,0.06,0.0,0.89,0.07,0.29,0.0,0.0,0.0
27,0.72,0.03,0.34,0.39,0.45,0.5,0.0,0.0,0.26,0.05,0.0,0.81,0.11,0.31,0.0,0.0,0.0
