, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.13,0.08,0.0,0.0,0.24,0.08,0.0,0.21,0.27,0.28,0.0,0.25,0.0,0.33,0.0,0.0,0.0
12,0.36,0.12,0.0,0.0,0.52,0.15,0.0,0.42,0.59,0.64,0.0,0.53,0.0,0.67,0.0,0.0,0.0
13,0.66,0.31,0.0,0.0,0.82,0.21,0.0,0.64,0.9,1.0,0.0,0.83,0.0,1.02,0.0,0.0,0.0
14,0.81,0.37,0.0,0.0,0.84,0.29,0.0,0.67,0.91,1.05,0.0,0.87,0.0,1.03,0.0,0.0,0.0
15,0.77,0.47,0.0,0.0,0.86,0.47,0.0,0.74,0.88,1.0,0.0,0.88,0.0,1.0,0.0,0.0,0.0
16,0.63,0.38,0.0,0.0,0.86,0.6,0.0,0.78,0.87,0.97,0.0,0.86,0.0,0.97,0.0,0.0,0.0
17,0.65,0.45,0.0,0.0,0.86,0.66,0.0,0.82,0.9,1.01,0.01,0.85,0.0,0.94,0.0,0.0,0.0
18,0.69,0.52,0.0,0.0,0.83,0.55,0.0,0.79,0.93,1.05,0.01,0.8,0.0,0.92,0.0,0.0,0.0
19,0.78,0.72,0.0,0.0,0.8,0.53,0.0,0.73,0.94,1.11,0.01,0.79,0.0,0.88,0.0,0.0,0.0
20,0.8,0.78,0.0,0.0,0.79,0.49,0.0,0.67,0.9,1.1,0.0,0.78,0.0,0.85,0.0,0.02,0.0
21,0.95,0.83,0.0,0.0,0.83,0.46,0.0,0.64,0.91,1.07,0.0,0.8,0.0,0.69,0.0,0.02,0.21
22,1.02,0.75,0.0,0.0,0.9,0.47,0.0,0.65,0.89,1.02,0.0,0.79,0.0,0.59,0.0,0.02,0.26
23,1.0,0.78,0.0,0.0,0.98,0.55,0.0,0.63,0.91,0.99,0.0,0.77,0.0,0.57,0.0,0.0,0.26
24,0.94,0.87,0.0,0.0,1.0,0.68,0.0,0.69,0.89,0.98,0.0,0.78,0.0,0.7,0.0,0.0,0.05
25,0.94,0.93,0.0,0.0,1.0,0.61,0.0,0.73,0.91,0.96,0.0,0.79,0.0,0.77,0.0,0.0,0.0
26,0.97,0.88,0.0,0.0,0.95,0.49,0.0,0.79,0.9,0.99,0.0,0.84,0.0,0.8,0.0,0.0,0.0
27,1.09,0.98,0.0,0.0,0.88,0.39,0.0,0.77,0.88,1.06,0.0,0.81,0.0,0.79,0.0,0.0,0.0
