, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.24,0.17,0.03,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.1,0.26,0.35,0.0,0.0,0.0,0.0
12,0.59,0.43,0.06,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.27,0.51,0.75,0.0,0.0,0.0,0.0
13,0.94,0.67,0.11,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.42,0.72,1.18,0.0,0.0,0.0,0.0
14,1.02,0.68,0.12,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.43,0.72,1.28,0.0,0.0,0.0,0.0
15,1.08,0.64,0.2,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.38,0.83,1.26,0.02,0.0,0.0,0.0
16,1.09,0.66,0.3,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.32,0.95,1.27,0.07,0.0,0.0,0.0
17,1.1,0.73,0.39,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.29,1.02,1.22,0.16,0.0,0.0,0.0
18,0.99,0.72,0.42,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.34,0.98,1.15,0.24,0.0,0.0,0.0
19,0.94,0.69,0.41,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.38,0.96,1.0,0.28,0.0,0.0,0.0
20,0.91,0.69,0.43,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.44,0.93,0.88,0.25,0.0,0.0,0.0
21,0.93,0.73,0.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42,0.88,0.88,0.22,0.0,0.0,0.0
22,0.94,0.75,0.4,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.42,0.9,0.88,0.19,0.0,0.0,0.0
23,1.02,0.81,0.37,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.45,0.92,0.91,0.2,0.0,0.0,0.0
24,1.03,0.79,0.35,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.46,0.97,0.94,0.2,0.0,0.0,0.0
25,1.04,0.79,0.33,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.49,0.99,0.92,0.21,0.0,0.0,0.0
26,0.99,0.75,0.33,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.51,0.95,0.9,0.19,0.0,0.0,0.0
27,1.02,0.79,0.32,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.56,0.94,0.88,0.18,0.0,0.0,0.0
