, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.02,0.35,0.04,0.08,0.53,0.0,0.0,0.05,0.0,0.1,0.38,0.0,0.35,0.0,0.01,0.08
12,0.0,0.07,0.73,0.13,0.17,1.11,0.0,0.0,0.11,0.0,0.22,0.64,0.0,0.63,0.0,0.01,0.31
13,0.02,0.09,1.17,0.14,0.35,1.8,0.0,0.0,0.14,0.0,0.38,0.96,0.0,0.88,0.0,0.01,0.53
14,0.09,0.12,1.22,0.19,0.42,1.97,0.0,0.0,0.17,0.0,0.37,0.86,0.0,0.76,0.0,0.0,0.68
15,0.15,0.17,1.24,0.17,0.51,2.04,0.0,0.0,0.16,0.0,0.35,0.88,0.0,0.69,0.0,0.0,0.69
16,0.24,0.3,1.22,0.19,0.46,1.98,0.0,0.0,0.18,0.0,0.32,0.82,0.0,0.63,0.01,0.0,0.75
17,0.25,0.35,1.27,0.12,0.41,1.74,0.0,0.0,0.19,0.0,0.38,0.85,0.0,0.54,0.02,0.0,0.79
18,0.26,0.34,1.29,0.19,0.35,1.67,0.0,0.0,0.19,0.0,0.36,0.88,0.0,0.49,0.02,0.0,0.83
19,0.36,0.45,1.3,0.2,0.32,1.5,0.0,0.0,0.17,0.0,0.28,0.97,0.0,0.47,0.11,0.0,0.84
20,0.48,0.7,1.33,0.17,0.31,1.55,0.0,0.0,0.13,0.0,0.2,1.01,0.0,0.48,0.13,0.0,0.92
21,0.52,0.85,1.4,0.04,0.31,1.43,0.0,0.0,0.11,0.0,0.25,1.13,0.0,0.53,0.2,0.0,1.01
22,0.48,0.8,1.47,0.01,0.3,1.44,0.0,0.0,0.09,0.0,0.38,1.22,0.0,0.51,0.12,0.0,1.01
23,0.38,0.71,1.48,0.01,0.3,1.37,0.0,0.0,0.09,0.0,0.45,1.33,0.0,0.51,0.13,0.0,0.95
24,0.41,0.69,1.42,0.01,0.31,1.4,0.0,0.0,0.11,0.0,0.42,1.33,0.0,0.45,0.09,0.0,0.9
25,0.49,0.7,1.4,0.12,0.3,1.39,0.0,0.0,0.15,0.0,0.41,1.29,0.0,0.42,0.17,0.0,1.01
26,0.51,0.62,1.35,0.2,0.33,1.5,0.0,0.0,0.19,0.0,0.42,1.2,0.0,0.44,0.2,0.0,1.15
27,0.45,0.57,1.33,0.28,0.32,1.41,0.0,0.0,0.23,0.0,0.37,1.14,0.0,0.45,0.17,0.0,1.26
