, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.67,0.0,0.41,0.0,0.0,0.14,0.0,0.0,0.11,0.0,0.21,0.59,0.0,0.0,0.0,0.1,0.0
12,1.57,0.05,0.83,0.0,0.0,0.29,0.0,0.0,0.27,0.0,0.5,1.24,0.0,0.0,0.0,0.12,0.0
13,2.42,0.05,1.23,0.0,0.0,0.51,0.0,0.0,0.38,0.0,0.8,1.99,0.0,0.0,0.0,0.12,0.0
14,2.62,0.05,1.17,0.0,0.0,0.64,0.0,0.0,0.41,0.0,0.92,2.15,0.0,0.0,0.0,0.07,0.0
15,2.57,0.0,1.14,0.0,0.0,0.66,0.0,0.0,0.4,0.0,0.86,2.21,0.0,0.0,0.0,0.09,0.0
16,2.58,0.0,1.08,0.0,0.0,0.57,0.0,0.0,0.46,0.0,0.87,2.21,0.0,0.0,0.0,0.11,0.0
17,2.57,0.0,1.15,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.76,2.2,0.0,0.0,0.0,0.06,0.0
18,2.6,0.1,1.16,0.0,0.0,0.59,0.0,0.0,0.49,0.0,0.78,2.3,0.0,0.0,0.0,0.02,0.0
19,2.53,0.1,1.22,0.0,0.0,0.56,0.0,0.0,0.46,0.0,0.82,2.31,0.09,0.0,0.0,0.0,0.0
20,2.48,0.1,1.2,0.0,0.0,0.38,0.0,0.0,0.4,0.0,0.8,2.31,0.09,0.0,0.0,0.0,0.0
21,2.45,0.03,1.24,0.0,0.0,0.46,0.0,0.0,0.43,0.0,0.74,2.25,0.13,0.0,0.0,0.07,0.0
22,2.47,0.12,1.25,0.0,0.0,0.52,0.0,0.04,0.48,0.0,0.68,2.21,0.14,0.0,0.0,0.1,0.0
23,2.52,0.2,1.35,0.0,0.0,0.64,0.0,0.11,0.56,0.0,0.74,2.29,0.14,0.0,0.0,0.1,0.0
24,2.53,0.25,1.42,0.0,0.0,0.59,0.0,0.19,0.64,0.0,0.75,2.26,0.1,0.0,0.0,0.1,0.0
25,2.69,0.29,1.52,0.0,0.0,0.65,0.0,0.19,0.66,0.0,0.81,2.36,0.0,0.0,0.0,0.19,0.0
26,2.75,0.32,1.51,0.0,0.0,0.57,0.0,0.13,0.66,0.0,0.86,2.38,0.0,0.0,0.0,0.31,0.0
27,2.96,0.3,1.49,0.0,0.0,0.73,0.0,0.11,0.64,0.0,0.88,2.38,0.0,0.0,0.0,0.24,0.0
