, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.23,0.0,0.1,0.0,0.04,0.48,0.0,0.0,0.16,0.5,0.0,0.4,0.11,0.2,0.0,0.0,0.05
12,0.5,0.0,0.31,0.0,0.06,1.04,0.0,0.0,0.34,0.99,0.06,0.76,0.21,0.38,0.0,0.09,0.12
13,0.8,0.0,0.49,0.0,0.06,1.57,0.0,0.0,0.53,1.48,0.11,1.15,0.3,0.57,0.0,0.13,0.18
14,0.87,0.0,0.53,0.0,0.05,1.58,0.0,0.0,0.55,1.48,0.18,1.17,0.25,0.55,0.0,0.19,0.17
15,0.86,0.0,0.45,0.0,0.04,1.54,0.0,0.0,0.55,1.52,0.21,1.24,0.29,0.56,0.0,0.22,0.13
16,0.67,0.0,0.29,0.0,0.03,1.39,0.0,0.0,0.52,1.51,0.18,1.3,0.26,0.6,0.0,0.29,0.07
17,0.5,0.0,0.15,0.0,0.0,1.3,0.0,0.0,0.48,1.5,0.12,1.33,0.23,0.64,0.0,0.31,0.05
18,0.4,0.0,0.09,0.0,0.0,1.18,0.0,0.0,0.47,1.48,0.08,1.37,0.13,0.67,0.0,0.3,0.08
19,0.46,0.0,0.14,0.0,0.0,1.3,0.0,0.0,0.49,1.49,0.1,1.4,0.08,0.67,0.0,0.26,0.14
20,0.5,0.04,0.21,0.0,0.01,1.35,0.0,0.0,0.52,1.49,0.11,1.41,0.06,0.67,0.0,0.23,0.16
21,0.54,0.08,0.28,0.0,0.02,1.42,0.0,0.0,0.52,1.46,0.08,1.37,0.08,0.66,0.0,0.17,0.2
22,0.54,0.13,0.34,0.0,0.04,1.37,0.0,0.0,0.51,1.43,0.03,1.34,0.14,0.67,0.0,0.19,0.22
23,0.58,0.09,0.35,0.01,0.05,1.24,0.0,0.0,0.5,1.43,0.01,1.35,0.16,0.67,0.0,0.18,0.21
24,0.61,0.05,0.3,0.03,0.05,1.11,0.0,0.0,0.5,1.44,0.01,1.38,0.16,0.68,0.0,0.24,0.18
25,0.61,0.0,0.25,0.08,0.04,1.01,0.0,0.0,0.49,1.42,0.02,1.4,0.08,0.68,0.0,0.25,0.22
26,0.58,0.0,0.27,0.07,0.05,1.14,0.0,0.0,0.53,1.51,0.01,1.39,0.08,0.69,0.0,0.28,0.21
27,0.56,0.05,0.28,0.06,0.06,1.36,0.0,0.0,0.56,1.54,0.01,1.4,0.04,0.69,0.0,0.29,0.2
