, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.22,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.07,0.0,0.0,0.0,0.0
12,0.32,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.33,0.4,0.11,0.09,0.0,0.0,0.0
13,0.43,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.44,0.65,0.17,0.18,0.0,0.0,0.0
14,0.3,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.37,0.73,0.18,0.28,0.0,0.0,0.0
15,0.3,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.29,0.77,0.22,0.31,0.0,0.0,0.0
16,0.31,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.26,0.77,0.21,0.33,0.0,0.0,0.0
17,0.41,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.39,0.76,0.23,0.36,0.0,0.0,0.0
18,0.52,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.51,0.74,0.3,0.37,0.0,0.0,0.0
19,0.6,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.61,0.75,0.37,0.38,0.0,0.0,0.0
20,0.62,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.54,0.74,0.4,0.36,0.0,0.0,0.0
21,0.64,0.09,0.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.51,0.77,0.3,0.33,0.02,0.01,0.0
22,0.66,0.1,0.19,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.35,0.79,0.2,0.26,0.02,0.01,0.0
23,0.69,0.11,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.8,0.13,0.18,0.02,0.03,0.0
24,0.72,0.06,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.79,0.15,0.13,0.01,0.02,0.0
25,0.75,0.05,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.76,0.16,0.13,0.03,0.01,0.0
26,0.77,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.75,0.14,0.12,0.03,0.0,0.0
27,0.79,0.04,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.75,0.12,0.1,0.03,0.0,0.0
