, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.48,0.16,0.0,0.12,0.0,0.02,0.0,0.0,0.05,0.0,0.07,0.1,0.0,0.0,0.0,0.22,0.0
12,0.96,0.16,0.0,0.29,0.0,0.04,0.0,0.0,0.08,0.0,0.14,0.22,0.0,0.0,0.0,0.43,0.0
13,1.43,0.17,0.02,0.47,0.0,0.22,0.0,0.0,0.16,0.0,0.16,0.44,0.0,0.0,0.0,0.65,0.0
14,1.45,0.11,0.02,0.53,0.0,0.24,0.0,0.0,0.21,0.0,0.14,0.52,0.0,0.0,0.0,0.59,0.0
15,1.5,0.24,0.03,0.54,0.0,0.27,0.0,0.0,0.26,0.0,0.12,0.62,0.0,0.0,0.0,0.55,0.0
16,1.56,0.35,0.01,0.52,0.0,0.2,0.0,0.0,0.28,0.0,0.15,0.58,0.0,0.0,0.0,0.49,0.0
17,1.57,0.34,0.01,0.55,0.0,0.17,0.0,0.0,0.28,0.0,0.11,0.61,0.0,0.0,0.0,0.48,0.0
18,1.59,0.31,0.02,0.49,0.0,0.16,0.0,0.0,0.27,0.02,0.07,0.62,0.0,0.0,0.0,0.41,0.0
19,1.6,0.32,0.01,0.52,0.0,0.08,0.0,0.0,0.27,0.08,0.03,0.65,0.0,0.0,0.0,0.36,0.0
20,1.62,0.42,0.01,0.47,0.0,0.14,0.0,0.0,0.26,0.12,0.02,0.64,0.0,0.0,0.0,0.36,0.0
21,1.63,0.49,0.01,0.51,0.0,0.14,0.0,0.0,0.28,0.13,0.01,0.61,0.0,0.0,0.0,0.4,0.0
22,1.63,0.53,0.03,0.42,0.0,0.21,0.0,0.0,0.28,0.11,0.0,0.58,0.0,0.0,0.0,0.43,0.0
23,1.57,0.49,0.03,0.32,0.01,0.23,0.0,0.0,0.31,0.09,0.0,0.57,0.0,0.0,0.0,0.41,0.0
24,1.49,0.42,0.02,0.23,0.01,0.23,0.0,0.0,0.35,0.11,0.0,0.57,0.0,0.0,0.0,0.43,0.0
25,1.41,0.28,0.0,0.13,0.01,0.13,0.0,0.0,0.39,0.18,0.0,0.58,0.0,0.0,0.0,0.4,0.0
26,1.47,0.2,0.0,0.13,0.0,0.06,0.0,0.0,0.39,0.22,0.0,0.56,0.0,0.0,0.0,0.36,0.0
27,1.48,0.18,0.0,0.07,0.0,0.13,0.0,0.0,0.43,0.3,0.03,0.6,0.0,0.0,0.0,0.21,0.0
