, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.57,0.19,0.25,0.01,0.05,0.25,0.0,0.06,0.16,0.0,0.0,0.41,0.05,0.0,0.0,0.42,0.31
12,1.26,0.5,0.56,0.01,0.11,0.67,0.0,0.09,0.31,0.0,0.0,0.8,0.1,0.0,0.0,0.79,0.62
13,1.87,0.64,0.94,0.01,0.2,1.46,0.0,0.09,0.45,0.0,0.0,1.16,0.1,0.0,0.0,1.14,0.64
14,1.9,0.67,1.04,0.0,0.25,1.9,0.0,0.03,0.41,0.0,0.0,1.12,0.07,0.0,0.0,1.08,0.45
15,1.8,0.57,1.07,0.0,0.3,2.19,0.0,0.0,0.37,0.0,0.0,1.09,0.05,0.0,0.0,1.02,0.24
16,1.66,0.61,1.09,0.0,0.39,2.11,0.0,0.02,0.37,0.0,0.0,1.24,0.05,0.0,0.0,0.94,0.22
17,1.46,0.45,1.12,0.0,0.48,2.23,0.0,0.1,0.49,0.03,0.0,1.28,0.16,0.0,0.01,0.93,0.1
18,1.25,0.27,1.14,0.0,0.53,2.25,0.0,0.17,0.59,0.03,0.0,1.36,0.19,0.0,0.01,0.93,0.0
19,1.19,0.16,1.09,0.0,0.51,2.34,0.0,0.22,0.67,0.06,0.0,1.29,0.24,0.0,0.01,1.01,0.0
20,1.12,0.11,1.07,0.0,0.49,2.23,0.0,0.13,0.67,0.26,0.0,1.28,0.18,0.0,0.0,1.11,0.0
21,1.18,0.32,1.09,0.0,0.56,2.36,0.0,0.07,0.58,0.45,0.0,1.15,0.28,0.0,0.02,1.23,0.0
22,1.24,0.4,1.1,0.0,0.52,2.3,0.0,0.0,0.51,0.62,0.0,0.98,0.33,0.0,0.06,1.34,0.0
23,1.32,0.53,1.12,0.0,0.47,2.45,0.0,0.0,0.36,0.57,0.0,0.93,0.36,0.0,0.06,1.22,0.0
24,1.3,0.38,1.13,0.0,0.37,2.45,0.0,0.0,0.31,0.66,0.0,1.0,0.29,0.0,0.04,1.13,0.0
25,1.24,0.42,1.06,0.0,0.38,2.49,0.0,0.0,0.26,0.64,0.0,1.06,0.22,0.0,0.0,1.03,0.0
26,1.26,0.58,1.0,0.0,0.44,2.45,0.0,0.0,0.29,0.61,0.0,0.99,0.2,0.0,0.0,1.07,0.0
27,1.21,0.82,0.92,0.04,0.45,2.18,0.0,0.0,0.34,0.41,0.0,0.99,0.14,0.0,0.0,1.03,0.0
