, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.59,0.26,0.79,0.13,0.06,0.2,0.0,0.03,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.95,0.39,1.71,0.22,0.17,0.4,0.0,0.19,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.04,0.0
13,1.32,0.54,2.6,0.39,0.29,0.55,0.0,0.37,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.06,0.0
14,1.08,0.36,2.69,0.34,0.32,0.52,0.0,0.5,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.08,0.0
15,0.98,0.22,2.6,0.29,0.31,0.49,0.0,0.53,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.06,0.0
16,0.87,0.08,2.53,0.16,0.28,0.47,0.0,0.52,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.08,0.0
17,0.76,0.0,2.51,0.1,0.24,0.4,0.0,0.51,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.11,0.0
18,0.72,0.0,2.49,0.06,0.21,0.35,0.0,0.49,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.13,0.0
19,0.66,0.0,2.53,0.01,0.19,0.25,0.0,0.47,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.1,0.0
20,0.6,0.0,2.52,0.0,0.21,0.18,0.0,0.49,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.04,0.0
21,0.56,0.0,2.54,0.0,0.22,0.1,0.0,0.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.01,0.0
22,0.62,0.0,2.55,0.0,0.28,0.25,0.0,0.54,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.66,0.0,2.57,0.0,0.33,0.43,0.0,0.6,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.47,0.0,2.6,0.0,0.34,0.53,0.06,0.68,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.03,0.17
25,0.29,0.0,2.68,0.0,0.38,0.73,0.06,0.77,0.0,0.83,0.0,0.0,0.0,0.01,0.0,0.03,0.17
26,0.16,0.0,2.74,0.0,0.44,0.87,0.06,0.84,0.0,0.89,0.0,0.0,0.01,0.01,0.0,0.03,0.17
27,0.27,0.0,2.76,0.0,0.43,1.01,0.0,0.83,0.0,0.99,0.0,0.04,0.09,0.03,0.0,0.0,0.0
