, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.57,0.59,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.01,0.0,0.0,0.0
12,1.14,1.18,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.07,0.0,0.0,0.0
13,1.69,1.79,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.09,0.0,0.0,0.0
14,1.71,1.78,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.14,0.0,0.0,0.0
15,1.64,1.71,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.12,0.01,0.0,0.0
16,1.62,1.65,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.01,0.0,0.0
17,1.52,1.67,0.0,0.0,0.0,0.52,0.01,0.0,0.0,0.0,0.0,0.71,0.0,0.06,0.01,0.0,0.0
18,1.5,1.74,0.0,0.0,0.0,0.45,0.01,0.0,0.0,0.0,0.0,0.67,0.0,0.03,0.0,0.0,0.0
19,1.55,1.78,0.0,0.0,0.0,0.44,0.01,0.0,0.0,0.0,0.0,0.71,0.0,0.02,0.0,0.0,0.0
20,1.58,1.66,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.01,0.0,0.0
21,1.59,1.57,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.02,0.0,0.0
22,1.58,1.63,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.01,0.02,0.0,0.0
23,1.65,1.75,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.01,0.01,0.0,0.0
24,1.84,1.9,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.01,0.0,0.0,0.0
25,1.93,1.82,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
26,2.06,1.82,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0
27,2.06,1.77,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0
