, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.18,0.02,0.1,0.0,0.05,0.0
12,0.0,0.0,0.0,0.0,0.05,1.49,0.0,0.0,0.0,0.0,0.01,0.39,0.08,0.27,0.0,0.15,0.0
13,0.0,0.0,0.03,0.0,0.14,2.32,0.0,0.0,0.0,0.0,0.07,0.63,0.16,0.46,0.0,0.23,0.0
14,0.0,0.0,0.05,0.0,0.22,2.4,0.0,0.0,0.0,0.0,0.12,0.68,0.25,0.53,0.0,0.28,0.0
15,0.0,0.0,0.08,0.0,0.25,2.51,0.01,0.0,0.0,0.0,0.14,0.74,0.3,0.57,0.0,0.27,0.0
16,0.0,0.0,0.09,0.0,0.24,2.58,0.03,0.0,0.0,0.0,0.2,0.75,0.36,0.57,0.0,0.3,0.0
17,0.0,0.0,0.12,0.0,0.24,2.66,0.07,0.0,0.0,0.0,0.21,0.8,0.38,0.6,0.0,0.25,0.0
18,0.0,0.0,0.13,0.0,0.22,2.6,0.09,0.0,0.0,0.0,0.29,0.8,0.44,0.6,0.0,0.21,0.0
19,0.0,0.0,0.14,0.0,0.21,2.56,0.12,0.0,0.0,0.0,0.28,0.81,0.44,0.6,0.0,0.15,0.0
20,0.0,0.0,0.11,0.0,0.19,2.55,0.13,0.0,0.0,0.0,0.35,0.81,0.47,0.62,0.0,0.12,0.0
21,0.0,0.0,0.11,0.0,0.2,2.5,0.1,0.0,0.0,0.0,0.35,0.76,0.42,0.62,0.0,0.13,0.0
22,0.0,0.0,0.09,0.0,0.2,2.36,0.05,0.0,0.0,0.02,0.32,0.78,0.35,0.6,0.0,0.11,0.0
23,0.0,0.0,0.09,0.0,0.19,2.27,0.0,0.0,0.0,0.03,0.32,0.77,0.24,0.59,0.0,0.14,0.0
24,0.0,0.0,0.06,0.0,0.17,2.2,0.0,0.0,0.0,0.04,0.37,0.81,0.21,0.58,0.0,0.16,0.0
25,0.0,0.0,0.06,0.0,0.17,2.23,0.0,0.0,0.0,0.03,0.44,0.77,0.19,0.59,0.0,0.22,0.0
26,0.0,0.0,0.02,0.0,0.16,2.21,0.0,0.0,0.0,0.06,0.44,0.76,0.24,0.57,0.0,0.22,0.0
27,0.0,0.0,0.02,0.0,0.15,2.25,0.0,0.0,0.0,0.11,0.38,0.73,0.28,0.57,0.0,0.21,0.0
