, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.58,0.09,0.0,0.9,0.0,0.01,0.12,0.08,0.1,0.72,0.17,0.34,0.0,0.34,0.0
12,0.0,0.0,1.1,0.26,0.01,1.92,0.0,0.05,0.25,0.08,0.21,1.37,0.21,0.72,0.0,0.66,0.0
13,0.0,0.0,1.73,0.45,0.04,2.99,0.0,0.09,0.4,0.22,0.37,2.1,0.27,1.07,0.0,0.94,0.0
14,0.0,0.0,1.93,0.49,0.04,3.05,0.0,0.11,0.3,0.28,0.29,2.15,0.28,1.22,0.0,0.94,0.0
15,0.0,0.0,2.03,0.5,0.03,2.71,0.0,0.15,0.19,0.41,0.18,2.27,0.51,1.4,0.0,1.08,0.0
16,0.0,0.0,2.15,0.47,0.03,2.56,0.0,0.22,0.08,0.39,0.02,2.28,0.75,1.63,0.0,1.17,0.0
17,0.0,0.0,2.02,0.44,0.06,2.54,0.0,0.32,0.14,0.33,0.0,2.23,0.84,1.74,0.0,1.19,0.0
18,0.0,0.0,2.04,0.26,0.21,2.97,0.0,0.44,0.22,0.24,0.0,2.28,0.91,1.76,0.0,1.21,0.0
19,0.0,0.0,1.99,0.11,0.33,3.0,0.0,0.49,0.31,0.16,0.0,2.28,1.0,1.8,0.0,1.32,0.0
20,0.0,0.0,2.07,0.0,0.44,3.04,0.0,0.54,0.33,0.07,0.0,2.34,1.15,1.79,0.0,1.44,0.0
21,0.0,0.0,2.22,0.0,0.4,2.8,0.0,0.47,0.3,0.07,0.0,2.31,1.2,1.81,0.0,1.42,0.0
22,0.0,0.0,2.33,0.0,0.36,2.85,0.0,0.49,0.24,0.04,0.0,2.39,1.13,1.83,0.0,1.47,0.0
23,0.0,0.0,2.32,0.0,0.38,2.8,0.0,0.52,0.23,0.12,0.0,2.44,1.04,1.85,0.0,1.47,0.0
24,0.0,0.0,2.27,0.0,0.39,2.87,0.0,0.53,0.2,0.12,0.0,2.5,1.0,1.85,0.0,1.55,0.0
25,0.0,0.0,2.24,0.0,0.43,2.85,0.0,0.49,0.19,0.19,0.0,2.48,1.1,1.78,0.0,1.6,0.0
26,0.0,0.0,2.36,0.12,0.45,2.78,0.0,0.38,0.17,0.2,0.0,2.45,1.11,1.68,0.0,1.7,0.0
27,0.0,0.0,2.45,0.28,0.5,2.45,0.0,0.33,0.19,0.31,0.0,2.35,0.91,1.55,0.0,1.69,0.0
