, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.02,0.0,0.0,0.0,0.01,0.41,0.0,0.0,0.0,0.0,0.29,0.34,0.0,0.04,0.0,0.0,0.0
12,0.09,0.0,0.0,0.04,0.04,0.93,0.0,0.0,0.0,0.0,0.64,0.7,0.0,0.09,0.0,0.0,0.0
13,0.12,0.0,0.0,0.04,0.05,1.36,0.0,0.0,0.0,0.0,1.03,1.07,0.0,0.11,0.0,0.0,0.0
14,0.2,0.0,0.0,0.04,0.07,1.39,0.0,0.0,0.0,0.0,1.06,1.14,0.02,0.15,0.0,0.0,0.0
15,0.27,0.0,0.0,0.0,0.07,1.27,0.0,0.0,0.0,0.0,1.0,1.2,0.04,0.16,0.0,0.01,0.0
16,0.34,0.0,0.0,0.0,0.09,1.18,0.0,0.0,0.0,0.0,0.89,1.25,0.04,0.2,0.0,0.01,0.0
17,0.32,0.0,0.0,0.0,0.11,1.07,0.0,0.0,0.0,0.0,0.87,1.28,0.03,0.2,0.0,0.01,0.0
18,0.26,0.0,0.0,0.0,0.13,1.04,0.0,0.0,0.0,0.0,0.9,1.3,0.01,0.22,0.0,0.0,0.0
19,0.24,0.0,0.0,0.0,0.15,1.13,0.0,0.0,0.0,0.0,0.93,1.3,0.01,0.22,0.0,0.0,0.0
20,0.25,0.0,0.0,0.0,0.14,1.18,0.0,0.0,0.0,0.0,0.92,1.27,0.01,0.23,0.0,0.0,0.0
21,0.26,0.0,0.0,0.0,0.15,1.17,0.0,0.0,0.0,0.0,0.88,1.23,0.0,0.22,0.0,0.0,0.0
22,0.24,0.0,0.0,0.0,0.15,1.12,0.0,0.0,0.0,0.0,0.86,1.25,0.0,0.23,0.0,0.0,0.0
23,0.21,0.0,0.0,0.0,0.16,1.13,0.0,0.0,0.0,0.0,0.85,1.26,0.0,0.24,0.0,0.0,0.0
24,0.18,0.0,0.0,0.0,0.17,1.19,0.0,0.0,0.0,0.0,0.87,1.29,0.01,0.25,0.0,0.0,0.0
25,0.16,0.0,0.0,0.0,0.17,1.27,0.0,0.0,0.0,0.0,0.89,1.26,0.02,0.24,0.0,0.0,0.0
26,0.16,0.0,0.0,0.0,0.18,1.34,0.0,0.0,0.0,0.0,0.91,1.27,0.03,0.24,0.0,0.0,0.0
27,0.18,0.0,0.0,0.0,0.18,1.39,0.0,0.0,0.0,0.0,0.9,1.25,0.03,0.22,0.0,0.0,0.0
