, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1.58,0.67,0.95,0.0,0.0,0.81,0.0,0.0,0.0,0.14,0.34,0.03,0.14,0.0,0.0,0.0,0.0
12,3.24,1.36,1.95,0.0,0.0,1.59,0.0,0.0,0.0,0.29,0.73,0.1,0.34,0.0,0.0,0.0,0.0
13,4.91,2.03,2.97,0.0,0.0,2.28,0.0,0.0,0.0,0.47,1.13,0.22,0.58,0.0,0.0,0.0,0.01
14,5.0,2.11,3.08,0.0,0.0,2.27,0.0,0.0,0.0,0.41,1.15,0.32,0.76,0.0,0.0,0.0,0.01
15,5.0,2.23,3.15,0.0,0.0,2.25,0.0,0.0,0.0,0.38,1.15,0.36,0.89,0.0,0.0,0.0,0.01
16,5.0,2.41,3.22,0.0,0.0,2.38,0.0,0.0,0.0,0.29,1.13,0.32,1.0,0.0,0.0,0.0,0.0
17,5.0,2.6,3.22,0.0,0.0,2.44,0.0,0.0,0.0,0.38,1.13,0.28,1.03,0.0,0.0,0.0,0.0
18,5.0,2.68,3.18,0.0,0.0,2.53,0.0,0.0,0.0,0.43,1.08,0.28,1.05,0.0,0.0,0.0,0.0
19,5.0,2.67,3.1,0.0,0.0,2.58,0.0,0.0,0.0,0.5,1.04,0.25,1.07,0.0,0.0,0.0,0.0
20,5.0,2.59,3.09,0.0,0.0,2.48,0.0,0.04,0.0,0.54,0.96,0.17,0.94,0.0,0.0,0.0,0.06
21,5.0,2.55,3.03,0.0,0.0,2.3,0.0,0.04,0.0,0.58,1.01,0.09,0.8,0.0,0.0,0.0,0.06
22,5.0,2.7,3.1,0.0,0.0,2.03,0.0,0.04,0.0,0.72,1.02,0.03,0.64,0.0,0.0,0.0,0.06
23,5.0,2.83,3.1,0.0,0.0,1.84,0.0,0.0,0.0,0.77,1.12,0.03,0.63,0.0,0.0,0.0,0.0
24,5.0,2.99,3.17,0.0,0.0,1.88,0.0,0.01,0.0,0.76,1.14,0.0,0.59,0.0,0.0,0.0,0.0
25,5.0,3.05,3.04,0.0,0.0,1.96,0.0,0.01,0.0,0.65,1.25,0.05,0.55,0.0,0.0,0.0,0.0
26,5.0,2.92,2.96,0.0,0.0,2.03,0.0,0.01,0.0,0.52,1.26,0.08,0.48,0.0,0.0,0.0,0.0
27,5.0,2.73,2.94,0.0,0.0,1.84,0.0,0.0,0.0,0.51,1.22,0.09,0.44,0.0,0.0,0.0,0.0
