, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.38,0.08,0.1,0.0,0.0,0.0
12,0.04,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.81,0.08,0.17,0.0,0.0,0.0
13,0.06,0.07,2.16,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.85,1.21,0.08,0.21,0.0,0.0,0.0
14,0.32,0.29,2.25,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.97,1.2,0.0,0.14,0.0,0.0,0.29
15,0.52,0.62,2.26,0.05,0.0,0.02,0.0,0.0,0.0,0.0,1.07,1.18,0.0,0.09,0.0,0.0,0.46
16,0.7,0.8,2.29,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.27,1.23,0.0,0.09,0.0,0.0,0.61
17,0.66,0.81,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.3,0.0,0.11,0.0,0.0,0.49
18,0.66,0.68,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.29,0.0,0.15,0.0,0.0,0.32
19,0.66,0.6,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.32,0.0,0.2,0.0,0.0,0.17
20,0.68,0.56,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.35,0.0,0.24,0.0,0.0,0.0
21,0.66,0.48,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.37,0.0,0.27,0.0,0.0,0.0
22,0.71,0.43,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.34,0.0,0.3,0.0,0.0,0.0
23,0.7,0.38,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.38,0.0,0.34,0.0,0.0,0.0
24,0.78,0.39,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.36,0.0,0.34,0.0,0.0,0.0
25,0.8,0.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,1.33,0.0,0.32,0.0,0.0,0.0
26,0.77,0.3,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,1.27,0.0,0.29,0.0,0.0,0.0
27,0.71,0.39,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,1.3,0.0,0.28,0.0,0.0,0.0
