, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.18,0.15,0.23,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.01,0.56,0.22,0.59,0.0,0.44,0.0
12,0.37,0.32,0.48,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.01,1.13,0.42,1.08,0.0,0.72,0.0
13,0.58,0.48,0.81,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.02,1.73,0.69,1.54,0.0,1.07,0.0
14,0.61,0.47,0.87,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.01,1.76,0.76,1.34,0.0,0.92,0.0
15,0.64,0.4,0.91,0.0,0.0,1.67,0.0,0.0,0.0,0.06,0.01,1.78,0.84,1.24,0.0,0.85,0.0
16,0.69,0.48,0.92,0.0,0.01,1.67,0.0,0.0,0.0,0.15,0.0,1.86,0.77,1.09,0.0,0.73,0.0
17,0.72,0.45,0.9,0.0,0.01,1.63,0.0,0.0,0.0,0.3,0.0,1.98,0.74,0.98,0.0,0.58,0.0
18,0.76,0.49,0.99,0.0,0.02,1.71,0.0,0.0,0.0,0.52,0.0,2.13,0.79,0.79,0.0,0.47,0.0
19,0.74,0.5,1.07,0.0,0.04,1.87,0.0,0.0,0.0,0.7,0.0,2.22,0.78,0.63,0.0,0.38,0.0
20,0.76,0.59,1.3,0.0,0.08,1.98,0.0,0.0,0.04,0.81,0.0,2.22,0.81,0.51,0.0,0.3,0.0
21,0.67,0.66,1.47,0.0,0.09,2.05,0.0,0.0,0.12,0.85,0.0,2.2,0.71,0.43,0.0,0.21,0.0
22,0.67,0.7,1.57,0.0,0.12,2.3,0.0,0.0,0.19,0.86,0.0,2.14,0.73,0.33,0.0,0.12,0.0
23,0.66,0.74,1.63,0.0,0.12,2.4,0.0,0.0,0.26,0.91,0.0,2.16,0.62,0.23,0.0,0.06,0.0
24,0.63,0.8,1.55,0.0,0.13,2.45,0.0,0.0,0.26,0.94,0.0,2.14,0.57,0.13,0.0,0.15,0.0
25,0.57,0.76,1.57,0.0,0.08,2.29,0.0,0.0,0.28,0.99,0.0,2.2,0.62,0.13,0.0,0.18,0.0
26,0.51,0.75,1.53,0.0,0.05,2.27,0.0,0.0,0.29,1.01,0.0,2.22,0.65,0.14,0.0,0.24,0.0
27,0.65,0.74,1.66,0.0,0.02,2.39,0.0,0.0,0.25,0.97,0.0,2.23,0.68,0.15,0.0,0.25,0.0
